year,scientific_name,common_name,functional_group,commercial_group,country,sector_type,catch_status,reporting_status,gear_name,catch_sum,Gear_Cat
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Industrial,Landings,Reported,bottom trawl,0.12593462,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Industrial,Landings,Reported,bottom trawl,125.80868,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Industrial,Landings,Reported,purse seine,274.91245,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Industrial,Landings,Reported,purse seine,0.2751876,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Industrial,Landings,Reported,unknown class,2.8509986,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Industrial,Landings,Reported,unknown class,2848.1477,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Discards,Unreported,small scale gillnets,7.370274,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Landings,Reported,small scale encircling nets,0.1685358,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Landings,Reported,small scale encircling nets,168.36726,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Landings,Reported,small scale gillnets,0.19953622,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Landings,Reported,small scale gillnets,0.000199736,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Landings,Reported,small scale pots or traps,0.03311428,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Landings,Reported,small scale pots or traps,33.081165,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Landings,Reported,small scale lines,35.300922,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Portugal,Artisanal,Landings,Reported,small scale lines,0.03533626,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Russian Federation,Industrial,Landings,Reported,unknown class,137733.25,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Russian Federation,Industrial,Landings,Reported,unknown class,68.93556,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Russian Federation,Industrial,Landings,Reported,unknown class,68.93556,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Discards,Unreported,bottom trawl,0.014690873,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Discards,Unreported,longline,2.26E-07,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Discards,Unreported,purse seine,0.00101571,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Discards,Unreported,unknown class,379.19492,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,bottom trawl,1.99E-05,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,bottom trawl,0.039672926,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,bottom trawl,1.99E-05,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,longline,6.00E-10,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,longline,6.00E-10,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,longline,1.17E-06,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,purse seine,0.009600291,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,purse seine,4.81E-06,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,purse seine,4.81E-06,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,unknown class,15.3015,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,unknown class,15.3015,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Reported,unknown class,30572.396,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,bottom trawl,0.001628934,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,bottom trawl,8.15E-07,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,bottom trawl,8.15E-07,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,longline,0,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,longline,0,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,longline,4.82E-08,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,purse seine,0.000394179,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,purse seine,1.97E-07,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,purse seine,1.97E-07,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,unknown class,5794.2036,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,unknown class,2.9000018,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Industrial,Landings,Unreported,unknown class,2.9000018,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Artisanal,Discards,Unreported,artisanal fishing gear,0.000222413,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Artisanal,Discards,Unreported,small scale longline,2.64E-06,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Artisanal,Landings,Reported,artisanal fishing gear,0.005554267,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Artisanal,Landings,Reported,artisanal fishing gear,2.78E-06,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Artisanal,Landings,Reported,artisanal fishing gear,2.78E-06,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Artisanal,Landings,Reported,small scale longline,1.65E-08,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Artisanal,Landings,Reported,small scale longline,1.65E-08,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Spain,Artisanal,Landings,Reported,small scale longline,3.29E-05,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,pelagic trawl,63.498917,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,hand lines,8.741219,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,purse seine,158.54616,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,other,0.05972091,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,pots or traps,0.038248915,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,other nets,10.103764,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,small scale seine nets,1.53E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,small scale encircling nets,0.16860765,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,small scale gillnets,8.83E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,small scale pots or traps,0.034140203,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Discards,Unreported,small scale lines,0.033031933,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,pelagic trawl,0.4960853,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,pelagic trawl,991.1784,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,pelagic trawl,0.4960853,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,hand lines,136.44496,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,hand lines,0.06829077,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,hand lines,0.06829077,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,purse seine,1.2386419,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,purse seine,2474.8064,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,purse seine,1.2386419,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,other,0.000387856,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,other,0.7749361,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,other,0.000387856,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,pots or traps,0.00029882,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,pots or traps,0.00029882,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,pots or traps,0.59704167,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,other nets,157.71344,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,other nets,0.07893565,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,other nets,0.07893565,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale seine nets,0.000238714,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale seine nets,1.20E-07,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale seine nets,1.20E-07,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale encircling nets,2.63186,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale encircling nets,0.001317247,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale encircling nets,0.001317247,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale gillnets,6.90E-07,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale gillnets,6.90E-07,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale gillnets,0.001377852,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale pots or traps,0.53290725,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale pots or traps,0.00026672,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale pots or traps,0.00026672,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale lines,0.000258062,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale lines,0.000258062,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Reported,small scale lines,0.51560783,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,pelagic trawl,54.61393,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,pelagic trawl,0.027334299,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,pelagic trawl,0.027334299,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,hand lines,0.003762821,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,hand lines,7.518117,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,hand lines,0.003762821,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,purse seine,0.068249166,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,purse seine,136.36183,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,purse seine,0.068249166,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,other,2.57E-05,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,other,2.57E-05,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,other,0.051364556,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,pots or traps,0.032896996,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,pots or traps,1.65E-05,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,pots or traps,1.65E-05,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,other nets,0.004349355,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,other nets,0.004349355,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,other nets,8.69001,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale seine nets,6.60E-09,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale seine nets,1.32E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale seine nets,6.60E-09,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale encircling nets,7.26E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale encircling nets,0.1450155,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale encircling nets,7.26E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale gillnets,3.80E-08,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale gillnets,3.80E-08,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale gillnets,7.59E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale pots or traps,1.47E-05,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale pots or traps,0.029363189,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale pots or traps,1.47E-05,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale lines,1.42E-05,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale lines,1.42E-05,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Industrial,Landings,Unreported,small scale lines,0.028409991,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Subsistence,Landings,Unreported,subsistence fishing gear,32.38426,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,pelagic trawl,0.048743438,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,hand lines,0.007206602,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,purse seine,0.12937443,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,other,3.31E-05,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,pots or traps,4.06E-05,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,other nets,0.008232715,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,small scale seine nets,2.56E-07,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,small scale encircling nets,0.00282461,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,small scale gillnets,1.48E-06,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,small scale pots or traps,0.000571936,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Discards,Unreported,small scale lines,0.00055337,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,pelagic trawl,0.7608546,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,pelagic trawl,0.000380808,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,pelagic trawl,0.000380808,Trawl
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,hand lines,0.11249056,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,hand lines,5.63E-05,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,hand lines,5.63E-05,Line
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,purse seine,2.019454,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,purse seine,0.001010738,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,purse seine,0.001010738,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,other,2.59E-07,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,other,2.59E-07,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,other,0.000516544,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,pots or traps,3.17E-07,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,pots or traps,3.17E-07,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,pots or traps,0.000633798,Other
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,other nets,0.12850754,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,other nets,6.43E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,other nets,6.43E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale seine nets,4.00E-06,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale seine nets,2.00E-09,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale seine nets,2.00E-09,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale encircling nets,2.21E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale encircling nets,0.0440904,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale encircling nets,2.21E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale gillnets,1.16E-08,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale gillnets,1.16E-08,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale gillnets,2.31E-05,Net
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale pots or traps,0.008927561,Purse Seine
2017,Scomber scombrus,Atlantic mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Sweden,Artisanal,Landings,Reported,small scale pots or traps,4.47E-06,Purse Seine
